"file","subject_id","gesture","clip_id","frame_index","timestamp_ms","background","lighting","split","found_hand"
"data/raw/s01/like/20260613_135457_like_009/frame_006.jpg","s01","like","20260613_135457_like_009","6","617","simple","bright","","1"
"data/raw/s01/like/20260613_135457_like_009/frame_007.jpg","s01","like","20260613_135457_like_009","7","717","simple","bright","","1"
"data/raw/s01/like/20260613_135457_like_009/frame_008.jpg","s01","like","20260613_135457_like_009","8","816","simple","bright","","1"
"data/raw/s01/like/20260613_135457_like_009/frame_009.jpg","s01","like","20260613_135457_like_009","9","917","simple","bright","","1"
"data/raw/s01/like/20260613_135457_like_009/frame_010.jpg","s01","like","20260613_135457_like_009","10","1016","simple","bright","","1"
"data/raw/s01/like/20260613_135457_like_009/frame_011.jpg","s01","like","20260613_135457_like_009","11","1119","simple","bright","","1"
"data/raw/s01/like/20260613_135457_like_009/frame_012.jpg","s01","like","20260613_135457_like_009","12","1217","simple","bright","","1"
"data/raw/s01/like/20260613_135457_like_009/frame_013.jpg","s01","like","20260613_135457_like_009","13","1319","simple","bright","","1"
"data/raw/s01/like/20260613_135457_like_009/frame_014.jpg","s01","like","20260613_135457_like_009","14","1416","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_000.jpg","s01","like","20260613_135502_like_010","0","33","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_001.jpg","s01","like","20260613_135502_like_010","1","116","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_002.jpg","s01","like","20260613_135502_like_010","2","217","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_003.jpg","s01","like","20260613_135502_like_010","3","317","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_004.jpg","s01","like","20260613_135502_like_010","4","417","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_005.jpg","s01","like","20260613_135502_like_010","5","517","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_006.jpg","s01","like","20260613_135502_like_010","6","617","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_007.jpg","s01","like","20260613_135502_like_010","7","717","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_008.jpg","s01","like","20260613_135502_like_010","8","817","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_009.jpg","s01","like","20260613_135502_like_010","9","916","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_010.jpg","s01","like","20260613_135502_like_010","10","1017","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_011.jpg","s01","like","20260613_135502_like_010","11","1118","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_012.jpg","s01","like","20260613_135502_like_010","12","1216","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_013.jpg","s01","like","20260613_135502_like_010","13","1318","simple","bright","","1"
"data/raw/s01/like/20260613_135502_like_010/frame_014.jpg","s01","like","20260613_135502_like_010","14","1417","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_000.jpg","s01","like","20260613_135508_like_011","0","40","simple","bright","","0"
"data/raw/s01/like/20260613_135508_like_011/frame_001.jpg","s01","like","20260613_135508_like_011","1","129","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_002.jpg","s01","like","20260613_135508_like_011","2","218","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_003.jpg","s01","like","20260613_135508_like_011","3","316","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_004.jpg","s01","like","20260613_135508_like_011","4","417","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_005.jpg","s01","like","20260613_135508_like_011","5","516","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_006.jpg","s01","like","20260613_135508_like_011","6","617","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_007.jpg","s01","like","20260613_135508_like_011","7","717","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_008.jpg","s01","like","20260613_135508_like_011","8","818","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_009.jpg","s01","like","20260613_135508_like_011","9","916","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_010.jpg","s01","like","20260613_135508_like_011","10","1016","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_011.jpg","s01","like","20260613_135508_like_011","11","1118","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_012.jpg","s01","like","20260613_135508_like_011","12","1216","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_013.jpg","s01","like","20260613_135508_like_011","13","1317","simple","bright","","1"
"data/raw/s01/like/20260613_135508_like_011/frame_014.jpg","s01","like","20260613_135508_like_011","14","1416","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_000.jpg","s01","like","20260613_135515_like_012","0","35","simple","bright","","0"
"data/raw/s01/like/20260613_135515_like_012/frame_001.jpg","s01","like","20260613_135515_like_012","1","130","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_002.jpg","s01","like","20260613_135515_like_012","2","218","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_003.jpg","s01","like","20260613_135515_like_012","3","317","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_004.jpg","s01","like","20260613_135515_like_012","4","417","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_005.jpg","s01","like","20260613_135515_like_012","5","516","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_006.jpg","s01","like","20260613_135515_like_012","6","617","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_007.jpg","s01","like","20260613_135515_like_012","7","718","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_008.jpg","s01","like","20260613_135515_like_012","8","817","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_009.jpg","s01","like","20260613_135515_like_012","9","916","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_010.jpg","s01","like","20260613_135515_like_012","10","1017","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_011.jpg","s01","like","20260613_135515_like_012","11","1117","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_012.jpg","s01","like","20260613_135515_like_012","12","1218","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_013.jpg","s01","like","20260613_135515_like_012","13","1316","simple","bright","","1"
"data/raw/s01/like/20260613_135515_like_012/frame_014.jpg","s01","like","20260613_135515_like_012","14","1418","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_000.jpg","s01","like","20260613_135525_like_013","0","38","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_001.jpg","s01","like","20260613_135525_like_013","1","117","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_002.jpg","s01","like","20260613_135525_like_013","2","218","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_003.jpg","s01","like","20260613_135525_like_013","3","317","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_004.jpg","s01","like","20260613_135525_like_013","4","416","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_005.jpg","s01","like","20260613_135525_like_013","5","518","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_006.jpg","s01","like","20260613_135525_like_013","6","617","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_007.jpg","s01","like","20260613_135525_like_013","7","716","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_008.jpg","s01","like","20260613_135525_like_013","8","817","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_009.jpg","s01","like","20260613_135525_like_013","9","917","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_010.jpg","s01","like","20260613_135525_like_013","10","1016","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_011.jpg","s01","like","20260613_135525_like_013","11","1118","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_012.jpg","s01","like","20260613_135525_like_013","12","1216","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_013.jpg","s01","like","20260613_135525_like_013","13","1316","simple","bright","","1"
"data/raw/s01/like/20260613_135525_like_013/frame_014.jpg","s01","like","20260613_135525_like_013","14","1416","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_000.jpg","s01","like","20260613_135531_like_014","0","16","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_001.jpg","s01","like","20260613_135531_like_014","1","116","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_002.jpg","s01","like","20260613_135531_like_014","2","218","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_003.jpg","s01","like","20260613_135531_like_014","3","319","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_004.jpg","s01","like","20260613_135531_like_014","4","417","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_005.jpg","s01","like","20260613_135531_like_014","5","519","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_006.jpg","s01","like","20260613_135531_like_014","6","616","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_007.jpg","s01","like","20260613_135531_like_014","7","717","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_008.jpg","s01","like","20260613_135531_like_014","8","817","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_009.jpg","s01","like","20260613_135531_like_014","9","917","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_010.jpg","s01","like","20260613_135531_like_014","10","1016","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_011.jpg","s01","like","20260613_135531_like_014","11","1117","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_012.jpg","s01","like","20260613_135531_like_014","12","1217","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_013.jpg","s01","like","20260613_135531_like_014","13","1318","simple","bright","","1"
"data/raw/s01/like/20260613_135531_like_014/frame_014.jpg","s01","like","20260613_135531_like_014","14","1417","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_000.jpg","s01","like","20260613_135539_like_015","0","33","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_001.jpg","s01","like","20260613_135539_like_015","1","118","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_002.jpg","s01","like","20260613_135539_like_015","2","218","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_003.jpg","s01","like","20260613_135539_like_015","3","316","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_004.jpg","s01","like","20260613_135539_like_015","4","417","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_005.jpg","s01","like","20260613_135539_like_015","5","517","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_006.jpg","s01","like","20260613_135539_like_015","6","617","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_007.jpg","s01","like","20260613_135539_like_015","7","716","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_008.jpg","s01","like","20260613_135539_like_015","8","818","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_009.jpg","s01","like","20260613_135539_like_015","9","918","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_010.jpg","s01","like","20260613_135539_like_015","10","1017","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_011.jpg","s01","like","20260613_135539_like_015","11","1117","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_012.jpg","s01","like","20260613_135539_like_015","12","1218","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_013.jpg","s01","like","20260613_135539_like_015","13","1318","simple","bright","","1"
"data/raw/s01/like/20260613_135539_like_015/frame_014.jpg","s01","like","20260613_135539_like_015","14","1418","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_000.jpg","s01","dislike","20260613_135600_dislike_001","0","39","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_001.jpg","s01","dislike","20260613_135600_dislike_001","1","118","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_002.jpg","s01","dislike","20260613_135600_dislike_001","2","218","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_003.jpg","s01","dislike","20260613_135600_dislike_001","3","317","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_004.jpg","s01","dislike","20260613_135600_dislike_001","4","417","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_005.jpg","s01","dislike","20260613_135600_dislike_001","5","518","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_006.jpg","s01","dislike","20260613_135600_dislike_001","6","617","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_007.jpg","s01","dislike","20260613_135600_dislike_001","7","718","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_008.jpg","s01","dislike","20260613_135600_dislike_001","8","816","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_009.jpg","s01","dislike","20260613_135600_dislike_001","9","917","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_010.jpg","s01","dislike","20260613_135600_dislike_001","10","1017","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_011.jpg","s01","dislike","20260613_135600_dislike_001","11","1117","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_012.jpg","s01","dislike","20260613_135600_dislike_001","12","1218","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_013.jpg","s01","dislike","20260613_135600_dislike_001","13","1317","simple","bright","","1"
"data/raw/s01/dislike/20260613_135600_dislike_001/frame_014.jpg","s01","dislike","20260613_135600_dislike_001","14","1418","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_000.jpg","s01","dislike","20260613_135605_dislike_002","0","30","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_001.jpg","s01","dislike","20260613_135605_dislike_002","1","117","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_002.jpg","s01","dislike","20260613_135605_dislike_002","2","217","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_003.jpg","s01","dislike","20260613_135605_dislike_002","3","316","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_004.jpg","s01","dislike","20260613_135605_dislike_002","4","417","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_005.jpg","s01","dislike","20260613_135605_dislike_002","5","517","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_006.jpg","s01","dislike","20260613_135605_dislike_002","6","616","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_007.jpg","s01","dislike","20260613_135605_dislike_002","7","717","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_008.jpg","s01","dislike","20260613_135605_dislike_002","8","816","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_009.jpg","s01","dislike","20260613_135605_dislike_002","9","916","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_010.jpg","s01","dislike","20260613_135605_dislike_002","10","1018","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_011.jpg","s01","dislike","20260613_135605_dislike_002","11","1118","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_012.jpg","s01","dislike","20260613_135605_dislike_002","12","1218","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_013.jpg","s01","dislike","20260613_135605_dislike_002","13","1317","simple","bright","","1"
"data/raw/s01/dislike/20260613_135605_dislike_002/frame_014.jpg","s01","dislike","20260613_135605_dislike_002","14","1417","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_000.jpg","s01","dislike","20260613_135613_dislike_003","0","29","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_001.jpg","s01","dislike","20260613_135613_dislike_003","1","116","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_002.jpg","s01","dislike","20260613_135613_dislike_003","2","218","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_003.jpg","s01","dislike","20260613_135613_dislike_003","3","316","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_004.jpg","s01","dislike","20260613_135613_dislike_003","4","417","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_005.jpg","s01","dislike","20260613_135613_dislike_003","5","518","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_006.jpg","s01","dislike","20260613_135613_dislike_003","6","618","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_007.jpg","s01","dislike","20260613_135613_dislike_003","7","718","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_008.jpg","s01","dislike","20260613_135613_dislike_003","8","818","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_009.jpg","s01","dislike","20260613_135613_dislike_003","9","919","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_010.jpg","s01","dislike","20260613_135613_dislike_003","10","1017","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_011.jpg","s01","dislike","20260613_135613_dislike_003","11","1117","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_012.jpg","s01","dislike","20260613_135613_dislike_003","12","1217","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_013.jpg","s01","dislike","20260613_135613_dislike_003","13","1316","simple","bright","","1"
"data/raw/s01/dislike/20260613_135613_dislike_003/frame_014.jpg","s01","dislike","20260613_135613_dislike_003","14","1418","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_000.jpg","s01","dislike","20260613_135628_dislike_004","0","39","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_001.jpg","s01","dislike","20260613_135628_dislike_004","1","116","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_002.jpg","s01","dislike","20260613_135628_dislike_004","2","218","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_003.jpg","s01","dislike","20260613_135628_dislike_004","3","316","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_004.jpg","s01","dislike","20260613_135628_dislike_004","4","418","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_005.jpg","s01","dislike","20260613_135628_dislike_004","5","518","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_006.jpg","s01","dislike","20260613_135628_dislike_004","6","616","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_007.jpg","s01","dislike","20260613_135628_dislike_004","7","716","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_008.jpg","s01","dislike","20260613_135628_dislike_004","8","817","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_009.jpg","s01","dislike","20260613_135628_dislike_004","9","917","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_010.jpg","s01","dislike","20260613_135628_dislike_004","10","1018","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_011.jpg","s01","dislike","20260613_135628_dislike_004","11","1117","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_012.jpg","s01","dislike","20260613_135628_dislike_004","12","1218","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_013.jpg","s01","dislike","20260613_135628_dislike_004","13","1317","simple","bright","","1"
"data/raw/s01/dislike/20260613_135628_dislike_004/frame_014.jpg","s01","dislike","20260613_135628_dislike_004","14","1418","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_000.jpg","s01","dislike","20260613_135636_dislike_005","0","36","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_001.jpg","s01","dislike","20260613_135636_dislike_005","1","116","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_002.jpg","s01","dislike","20260613_135636_dislike_005","2","218","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_003.jpg","s01","dislike","20260613_135636_dislike_005","3","318","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_004.jpg","s01","dislike","20260613_135636_dislike_005","4","417","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_005.jpg","s01","dislike","20260613_135636_dislike_005","5","517","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_006.jpg","s01","dislike","20260613_135636_dislike_005","6","616","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_007.jpg","s01","dislike","20260613_135636_dislike_005","7","717","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_008.jpg","s01","dislike","20260613_135636_dislike_005","8","816","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_009.jpg","s01","dislike","20260613_135636_dislike_005","9","916","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_010.jpg","s01","dislike","20260613_135636_dislike_005","10","1018","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_011.jpg","s01","dislike","20260613_135636_dislike_005","11","1117","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_012.jpg","s01","dislike","20260613_135636_dislike_005","12","1216","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_013.jpg","s01","dislike","20260613_135636_dislike_005","13","1316","simple","bright","","1"
"data/raw/s01/dislike/20260613_135636_dislike_005/frame_014.jpg","s01","dislike","20260613_135636_dislike_005","14","1418","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_000.jpg","s01","dislike","20260613_135649_dislike_006","0","30","simple","bright","","0"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_001.jpg","s01","dislike","20260613_135649_dislike_006","1","131","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_002.jpg","s01","dislike","20260613_135649_dislike_006","2","218","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_003.jpg","s01","dislike","20260613_135649_dislike_006","3","316","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_004.jpg","s01","dislike","20260613_135649_dislike_006","4","418","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_005.jpg","s01","dislike","20260613_135649_dislike_006","5","517","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_006.jpg","s01","dislike","20260613_135649_dislike_006","6","618","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_007.jpg","s01","dislike","20260613_135649_dislike_006","7","716","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_008.jpg","s01","dislike","20260613_135649_dislike_006","8","817","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_009.jpg","s01","dislike","20260613_135649_dislike_006","9","917","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_010.jpg","s01","dislike","20260613_135649_dislike_006","10","1019","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_011.jpg","s01","dislike","20260613_135649_dislike_006","11","1117","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_012.jpg","s01","dislike","20260613_135649_dislike_006","12","1218","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_013.jpg","s01","dislike","20260613_135649_dislike_006","13","1318","simple","bright","","1"
"data/raw/s01/dislike/20260613_135649_dislike_006/frame_014.jpg","s01","dislike","20260613_135649_dislike_006","14","1416","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_000.jpg","s01","dislike","20260613_135655_dislike_007","0","40","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_001.jpg","s01","dislike","20260613_135655_dislike_007","1","117","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_002.jpg","s01","dislike","20260613_135655_dislike_007","2","217","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_003.jpg","s01","dislike","20260613_135655_dislike_007","3","316","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_004.jpg","s01","dislike","20260613_135655_dislike_007","4","416","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_005.jpg","s01","dislike","20260613_135655_dislike_007","5","518","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_006.jpg","s01","dislike","20260613_135655_dislike_007","6","616","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_007.jpg","s01","dislike","20260613_135655_dislike_007","7","717","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_008.jpg","s01","dislike","20260613_135655_dislike_007","8","818","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_009.jpg","s01","dislike","20260613_135655_dislike_007","9","917","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_010.jpg","s01","dislike","20260613_135655_dislike_007","10","1018","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_011.jpg","s01","dislike","20260613_135655_dislike_007","11","1116","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_012.jpg","s01","dislike","20260613_135655_dislike_007","12","1217","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_013.jpg","s01","dislike","20260613_135655_dislike_007","13","1316","simple","bright","","1"
"data/raw/s01/dislike/20260613_135655_dislike_007/frame_014.jpg","s01","dislike","20260613_135655_dislike_007","14","1416","simple","bright","","1"
"data/raw/s01/dislike/20260613_135701_dislike_008/frame_000.jpg","s01","dislike","20260613_135701_dislike_008","0","32","simple","bright","","0"
"data/raw/s01/dislike/20260613_135701_dislike_008/frame_001.jpg","s01","dislike","20260613_135701_dislike_008","1","129","simple","bright","","1"
"data/raw/s01/dislike/20260613_135701_dislike_008/frame_002.jpg","s01","dislike","20260613_135701_dislike_008","2","217","simple","bright","","1"
"data/raw/s01/dislike/20260613_135701_dislike_008/frame_003.jpg","s01","dislike","20260613_135701_dislike_008","3","316","simple","bright","","1"
"data/raw/s01/dislike/20260613_135701_dislike_008/frame_004.jpg","s01","dislike","20260613_135701_dislike_008","4","417","simple","bright","","1"
"data/raw/s01/dislike/20260613_135701_dislike_008/frame_005.jpg","s01","dislike","20260613_135701_dislike_008","5","516","simple","bright","","1"
"data/raw/s01/dislike/20260613_135701_dislike_008/frame_006.jpg","s01","dislike","20260613_135701_dislike_008","6","616","simple","bright","","1"
"data/raw/s01/dislike/20260613_135701_dislike_008/frame_007.jpg","s01","dislike","20260613_135701_dislike_008","7","718","simple","bright","","1"
